,survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,deck,embark_town,alive,alone,age_groups,log_fare,gender,female_class,deck_A,deck_B,deck_C,deck_D,deck_E,deck_F,deck_G,deck_Unknown,embarked_C,embarked_Q,embarked_S,embarked_U,who_child,who_man,who_woman,class_First,class_Second,class_Third,"age_groups_(0, 15]","age_groups_(15, 25]","age_groups_(25, 45]","age_groups_(45, 70]","age_groups_(70, 100]"
493,0,1,male,71.0,0,0,49.5042,C,First,man,1,Unknown,Cherbourg,no,1,"(70, 100]",3.922056501139853,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
494,0,3,male,21.0,0,0,8.05,S,Third,man,1,Unknown,Southampton,no,1,"(15, 25]",2.2027647577118348,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
495,0,3,male,32.973597359735976,0,0,14.4583,C,Third,man,1,Unknown,Cherbourg,no,1,"(25, 45]",2.738146075922933,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
496,1,1,female,54.0,1,0,78.2667,C,First,woman,0,D,Cherbourg,yes,0,"(45, 70]",4.37281811610993,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
497,0,3,male,32.973597359735976,0,0,15.1,S,Third,man,1,Unknown,Southampton,no,1,"(25, 45]",2.7788192719904172,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
498,0,1,female,25.0,1,2,151.55,S,First,woman,0,C,Southampton,no,0,"(15, 25]",5.027492411162679,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
499,0,3,male,24.0,0,0,7.7958,S,Third,man,1,Unknown,Southampton,no,1,"(15, 25]",2.174274334826008,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
500,0,3,male,17.0,0,0,8.6625,S,Third,man,1,Unknown,Southampton,no,1,"(15, 25]",2.2682524139135403,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
501,0,3,female,21.0,0,0,7.75,Q,Third,woman,0,Unknown,Queenstown,no,1,"(15, 25]",2.169053700369523,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
502,0,3,female,31.08421052631579,0,0,7.6292,Q,Third,woman,0,Unknown,Queenstown,no,1,"(25, 45]",2.155151800914312,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
503,0,3,female,37.0,0,0,9.5875,S,Third,woman,0,Unknown,Southampton,no,1,"(25, 45]",2.3596740599781727,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
504,1,1,female,16.0,0,0,86.5,S,First,woman,0,B,Southampton,yes,1,"(15, 25]",4.471638793363569,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
505,0,1,male,18.0,1,0,108.9,C,First,man,1,C,Cherbourg,no,0,"(15, 25]",4.699570861409576,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
506,1,2,female,33.0,0,2,26.0,S,Second,woman,0,Unknown,Southampton,yes,0,"(25, 45]",3.295836866004329,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
507,1,1,male,32.973597359735976,0,0,26.55,S,First,man,1,Unknown,Southampton,yes,1,"(25, 45]",3.3160025355989236,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
508,0,3,male,28.0,0,0,22.525,S,Third,man,1,Unknown,Southampton,no,1,"(25, 45]",3.1580636854714434,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
509,1,3,male,26.0,0,0,56.4958,S,Third,man,1,Unknown,Southampton,yes,1,"(25, 45]",4.05171190165724,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
510,1,3,male,29.0,0,0,7.75,Q,Third,man,1,Unknown,Queenstown,yes,1,"(25, 45]",2.169053700369523,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
511,0,3,male,32.973597359735976,0,0,8.05,S,Third,man,1,Unknown,Southampton,no,1,"(25, 45]",2.2027647577118348,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
512,1,1,male,36.0,0,0,26.2875,S,First,man,1,E,Southampton,yes,1,"(25, 45]",3.3064287218760624,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
513,1,1,female,54.0,1,0,59.4,C,First,woman,0,Unknown,Cherbourg,yes,0,"(45, 70]",4.100989104940769,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
514,0,3,male,24.0,0,0,7.4958,S,Third,man,1,Unknown,Southampton,no,1,"(15, 25]",2.139571923732859,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
515,0,1,male,47.0,0,0,34.0208,S,First,man,1,D,Southampton,no,1,"(45, 70]",3.5559421706858756,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
516,1,2,female,34.0,0,0,10.5,S,Second,woman,0,F,Southampton,yes,1,"(25, 45]",2.4423470353692043,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
517,0,3,male,32.973597359735976,0,0,24.15,Q,Third,man,1,Unknown,Queenstown,no,1,"(25, 45]",3.224857896545748,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
518,1,2,female,36.0,1,0,26.0,S,Second,woman,0,Unknown,Southampton,yes,0,"(25, 45]",3.295836866004329,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
519,0,3,male,32.0,0,0,7.8958,S,Third,man,1,Unknown,Southampton,no,1,"(25, 45]",2.1855792552411137,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
520,1,1,female,30.0,0,0,93.5,S,First,woman,0,B,Southampton,yes,1,"(25, 45]",4.548599834499697,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
521,0,3,male,22.0,0,0,7.8958,S,Third,man,1,Unknown,Southampton,no,1,"(15, 25]",2.1855792552411137,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
522,0,3,male,32.973597359735976,0,0,7.225,C,Third,man,1,Unknown,Cherbourg,no,1,"(25, 45]",2.1071782966514356,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
523,1,1,female,44.0,0,1,57.9792,C,First,woman,0,B,Cherbourg,yes,0,"(25, 45]",4.077184839375167,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
524,0,3,male,32.973597359735976,0,0,7.2292,C,Third,man,1,Unknown,Cherbourg,no,1,"(25, 45]",2.1076888046179385,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
525,0,3,male,40.5,0,0,7.75,Q,Third,man,1,Unknown,Queenstown,no,1,"(25, 45]",2.169053700369523,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
526,1,2,female,50.0,0,0,10.5,S,Second,woman,0,Unknown,Southampton,yes,1,"(45, 70]",2.4423470353692043,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
527,0,1,male,32.973597359735976,0,0,221.7792,S,First,man,1,C,Southampton,no,1,"(25, 45]",5.406181146423973,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
528,0,3,male,39.0,0,0,7.925,S,Third,man,1,Unknown,Southampton,no,1,"(25, 45]",2.188856327665703,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
529,0,2,male,23.0,2,1,11.5,S,Second,man,1,Unknown,Southampton,no,0,"(15, 25]",2.5257286443082556,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
530,1,2,female,2.0,1,1,26.0,S,Second,child,0,Unknown,Southampton,yes,0,"(0, 15]",3.295836866004329,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
531,0,3,male,32.973597359735976,0,0,7.2292,C,Third,man,1,Unknown,Cherbourg,no,1,"(25, 45]",2.1076888046179385,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
532,0,3,male,17.0,1,1,7.2292,C,Third,man,1,Unknown,Cherbourg,no,0,"(15, 25]",2.1076888046179385,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
533,1,3,female,26.833333333333332,0,2,22.3583,C,Third,woman,0,Unknown,Cherbourg,yes,0,"(25, 45]",3.1509523813392697,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
534,0,3,female,30.0,0,0,8.6625,S,Third,woman,0,Unknown,Southampton,no,1,"(25, 45]",2.2682524139135403,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
535,1,2,female,7.0,0,2,26.25,S,Second,child,0,Unknown,Southampton,yes,0,"(0, 15]",3.305053521109253,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
536,0,1,male,45.0,0,0,26.55,S,First,man,1,B,Southampton,no,1,"(25, 45]",3.3160025355989236,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
537,1,1,female,30.0,0,0,106.425,C,First,woman,0,Unknown,Cherbourg,yes,1,"(25, 45]",4.676792929661059,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
538,0,3,male,32.973597359735976,0,0,14.5,S,Third,man,1,Unknown,Southampton,no,1,"(25, 45]",2.740840023925201,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
539,1,1,female,22.0,0,2,49.5,C,First,woman,0,B,Cherbourg,yes,0,"(15, 25]",3.9219733362813143,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
540,1,1,female,36.0,0,2,71.0,S,First,woman,0,B,Southampton,yes,0,"(25, 45]",4.276666119016055,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
541,0,3,female,9.0,4,2,31.275,S,Third,child,0,Unknown,Southampton,no,0,"(0, 15]",3.4742929367327062,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
542,0,3,female,11.0,4,2,31.275,S,Third,child,0,Unknown,Southampton,no,0,"(0, 15]",3.4742929367327062,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
543,1,2,male,32.0,1,0,26.0,S,Second,man,1,Unknown,Southampton,yes,0,"(25, 45]",3.295836866004329,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
544,0,1,male,50.0,1,0,106.425,C,First,man,1,C,Cherbourg,no,0,"(45, 70]",4.676792929661059,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
545,0,1,male,64.0,0,0,26.0,S,First,man,1,Unknown,Southampton,no,1,"(45, 70]",3.295836866004329,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
546,1,2,female,19.0,1,0,26.0,S,Second,woman,0,Unknown,Southampton,yes,0,"(15, 25]",3.295836866004329,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
547,1,2,male,32.973597359735976,0,0,13.8625,C,Second,man,1,Unknown,Cherbourg,yes,1,"(25, 45]",2.6988412620169004,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
548,0,3,male,33.0,1,1,20.525,S,Third,man,1,Unknown,Southampton,no,0,"(25, 45]",3.0692150503137943,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
549,1,2,male,8.0,1,1,36.75,S,Second,child,0,Unknown,Southampton,yes,0,"(0, 15]",3.6309854756950335,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
550,1,1,male,17.0,0,2,110.8833,C,First,man,1,C,Cherbourg,yes,0,"(15, 25]",4.717456363787216,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
551,0,2,male,27.0,0,0,26.0,S,Second,man,1,Unknown,Southampton,no,1,"(25, 45]",3.295836866004329,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
552,0,3,male,32.973597359735976,0,0,7.8292,Q,Third,man,1,Unknown,Queenstown,no,1,"(25, 45]",2.17806441028492,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
553,1,3,male,22.0,0,0,7.225,C,Third,man,1,Unknown,Cherbourg,yes,1,"(15, 25]",2.1071782966514356,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
554,1,3,female,22.0,0,0,7.775,S,Third,woman,0,Unknown,Southampton,yes,1,"(15, 25]",2.1719067693519296,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
555,0,1,male,62.0,0,0,26.55,S,First,man,1,Unknown,Southampton,no,1,"(45, 70]",3.3160025355989236,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
556,1,1,female,48.0,1,0,39.6,C,First,woman,0,A,Cherbourg,yes,0,"(45, 70]",3.703768066607687,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
557,0,1,male,32.973597359735976,0,0,227.525,C,First,man,1,Unknown,Cherbourg,no,1,"(25, 45]",5.4316456135398825,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
558,1,1,female,39.0,1,1,79.65,S,First,woman,0,E,Southampton,yes,0,"(25, 45]",4.390118804571218,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
559,1,3,female,36.0,1,0,17.4,S,Third,woman,0,Unknown,Southampton,yes,0,"(25, 45]",2.91235066461494,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
560,0,3,male,32.973597359735976,0,0,7.75,Q,Third,man,1,Unknown,Queenstown,no,1,"(25, 45]",2.169053700369523,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
561,0,3,male,40.0,0,0,7.8958,S,Third,man,1,Unknown,Southampton,no,1,"(25, 45]",2.1855792552411137,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
562,0,2,male,28.0,0,0,13.5,S,Second,man,1,Unknown,Southampton,no,1,"(25, 45]",2.6741486494265287,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
563,0,3,male,32.973597359735976,0,0,8.05,S,Third,man,1,Unknown,Southampton,no,1,"(25, 45]",2.2027647577118348,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
564,0,3,female,31.08421052631579,0,0,8.05,S,Third,woman,0,Unknown,Southampton,no,1,"(25, 45]",2.2027647577118348,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
565,0,3,male,24.0,2,0,24.15,S,Third,man,1,Unknown,Southampton,no,0,"(15, 25]",3.224857896545748,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
566,0,3,male,19.0,0,0,7.8958,S,Third,man,1,Unknown,Southampton,no,1,"(15, 25]",2.1855792552411137,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
567,0,3,female,29.0,0,4,21.075,S,Third,woman,0,Unknown,Southampton,no,0,"(25, 45]",3.0944457464900235,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
568,0,3,male,32.973597359735976,0,0,7.2292,C,Third,man,1,Unknown,Cherbourg,no,1,"(25, 45]",2.1076888046179385,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
569,1,3,male,32.0,0,0,7.8542,S,Third,man,1,Unknown,Southampton,yes,1,"(25, 45]",2.180891922715322,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
570,1,2,male,62.0,0,0,10.5,S,Second,man,1,Unknown,Southampton,yes,1,"(45, 70]",2.4423470353692043,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
571,1,1,female,53.0,2,0,51.4792,S,First,woman,0,C,Southampton,yes,0,"(45, 70]",3.960416900617205,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
572,1,1,male,36.0,0,0,26.3875,S,First,man,1,E,Southampton,yes,1,"(25, 45]",3.3100867049215847,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
573,1,3,female,31.08421052631579,0,0,7.75,Q,Third,woman,0,Unknown,Queenstown,yes,1,"(25, 45]",2.169053700369523,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
574,0,3,male,16.0,0,0,8.05,S,Third,man,1,Unknown,Southampton,no,1,"(15, 25]",2.2027647577118348,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
575,0,3,male,19.0,0,0,14.5,S,Third,man,1,Unknown,Southampton,no,1,"(15, 25]",2.740840023925201,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
576,1,2,female,34.0,0,0,13.0,S,Second,woman,0,Unknown,Southampton,yes,1,"(25, 45]",2.6390573296152584,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
577,1,1,female,39.0,1,0,55.9,S,First,woman,0,E,Southampton,yes,0,"(25, 45]",4.041295341132285,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
578,0,3,female,33.355555555555554,1,0,14.4583,C,Third,woman,0,Unknown,Cherbourg,no,0,"(25, 45]",2.738146075922933,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
579,1,3,male,32.0,0,0,7.925,S,Third,man,1,Unknown,Southampton,yes,1,"(25, 45]",2.188856327665703,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
580,1,2,female,25.0,1,1,30.0,S,Second,woman,0,Unknown,Southampton,yes,0,"(15, 25]",3.4339872044851463,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
581,1,1,female,39.0,1,1,110.8833,C,First,woman,0,C,Cherbourg,yes,0,"(25, 45]",4.717456363787216,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
582,0,2,male,54.0,0,0,26.0,S,Second,man,1,Unknown,Southampton,no,1,"(45, 70]",3.295836866004329,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
583,0,1,male,36.0,0,0,40.125,C,First,man,1,A,Cherbourg,no,1,"(25, 45]",3.716616209085536,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
584,0,3,male,32.973597359735976,0,0,8.7125,C,Third,man,1,Unknown,Cherbourg,no,1,"(25, 45]",2.2734137156937657,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
585,1,1,female,18.0,0,2,79.65,S,First,woman,0,E,Southampton,yes,0,"(15, 25]",4.390118804571218,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
586,0,2,male,47.0,0,0,15.0,S,Second,man,1,Unknown,Southampton,no,1,"(45, 70]",2.772588722239781,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
587,1,1,male,60.0,1,1,79.2,C,First,man,1,B,Cherbourg,yes,0,"(45, 70]",4.384523514872469,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
588,0,3,male,22.0,0,0,8.05,S,Third,man,1,Unknown,Southampton,no,1,"(15, 25]",2.2027647577118348,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
589,0,3,male,32.973597359735976,0,0,8.05,S,Third,man,1,Unknown,Southampton,no,1,"(25, 45]",2.2027647577118348,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
590,0,3,male,35.0,0,0,7.125,S,Third,man,1,Unknown,Southampton,no,1,"(25, 45]",2.094945728215801,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
591,1,1,female,52.0,1,0,78.2667,C,First,woman,0,D,Cherbourg,yes,0,"(45, 70]",4.37281811610993,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
592,0,3,male,47.0,0,0,7.25,S,Third,man,1,Unknown,Southampton,no,1,"(45, 70]",2.1102132003465894,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
593,0,3,female,26.833333333333332,0,2,7.75,Q,Third,woman,0,Unknown,Queenstown,no,0,"(25, 45]",2.169053700369523,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
594,0,2,male,37.0,1,0,26.0,S,Second,man,1,Unknown,Southampton,no,0,"(25, 45]",3.295836866004329,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
595,0,3,male,36.0,1,1,24.15,S,Third,man,1,Unknown,Southampton,no,0,"(25, 45]",3.224857896545748,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
596,1,2,female,31.08421052631579,0,0,33.0,S,Second,woman,0,Unknown,Southampton,yes,1,"(25, 45]",3.5263605246161616,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
597,0,3,male,49.0,0,0,0.0,S,Third,man,1,Unknown,Southampton,no,1,"(45, 70]",0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
598,0,3,male,32.973597359735976,0,0,7.225,C,Third,man,1,Unknown,Cherbourg,no,1,"(25, 45]",2.1071782966514356,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
599,1,1,male,49.0,1,0,56.9292,C,First,man,1,A,Cherbourg,yes,0,"(45, 70]",4.0592215752427645,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
600,1,2,female,24.0,2,1,27.0,S,Second,woman,0,Unknown,Southampton,yes,0,"(15, 25]",3.332204510175204,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
601,0,3,male,32.973597359735976,0,0,7.8958,S,Third,man,1,Unknown,Southampton,no,1,"(25, 45]",2.1855792552411137,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
602,0,1,male,32.973597359735976,0,0,42.4,S,First,man,1,Unknown,Southampton,no,1,"(25, 45]",3.770459441106359,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
603,0,3,male,44.0,0,0,8.05,S,Third,man,1,Unknown,Southampton,no,1,"(25, 45]",2.2027647577118348,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
604,1,1,male,35.0,0,0,26.55,C,First,man,1,Unknown,Cherbourg,yes,1,"(25, 45]",3.3160025355989236,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
605,0,3,male,36.0,1,0,15.55,S,Third,man,1,Unknown,Southampton,no,0,"(25, 45]",2.806386101823072,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
606,0,3,male,30.0,0,0,7.8958,S,Third,man,1,Unknown,Southampton,no,1,"(25, 45]",2.1855792552411137,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
607,1,1,male,27.0,0,0,30.5,S,First,man,1,Unknown,Southampton,yes,1,"(25, 45]",3.449987545831587,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
608,1,2,female,22.0,1,2,41.5792,C,Second,woman,0,Unknown,Cherbourg,yes,0,"(15, 25]",3.7513658711253766,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
609,1,1,female,40.0,0,0,153.4625,S,First,woman,0,C,Southampton,yes,1,"(25, 45]",5.039951348430309,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
610,0,3,female,39.0,1,5,31.275,S,Third,woman,0,Unknown,Southampton,no,0,"(25, 45]",3.4742929367327062,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
611,0,3,male,32.973597359735976,0,0,7.05,S,Third,man,1,Unknown,Southampton,no,1,"(25, 45]",2.085672091430472,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
612,1,3,female,33.355555555555554,1,0,15.5,Q,Third,woman,0,Unknown,Queenstown,yes,0,"(25, 45]",2.803360380906535,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
613,0,3,male,32.973597359735976,0,0,7.75,Q,Third,man,1,Unknown,Queenstown,no,1,"(25, 45]",2.169053700369523,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
614,0,3,male,35.0,0,0,8.05,S,Third,man,1,Unknown,Southampton,no,1,"(25, 45]",2.2027647577118348,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
615,1,2,female,24.0,1,2,65.0,S,Second,woman,0,Unknown,Southampton,yes,0,"(15, 25]",4.189654742026425,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
