,Unnamed: 0,survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,deck,embark_town,alive,alone,age_groups,female_from_2nd_class,deck_A,deck_B,deck_C,deck_D,deck_E,deck_F,deck_G,deck_Unknown,embark_town_Cherbourg,embark_town_Queenstown,embark_town_Southampton,class_First,class_Second,class_Third,"age_groups_(0, 15]","age_groups_(15, 25]","age_groups_(25, 35]","age_groups_(35, 45]","age_groups_(45, 60]","age_groups_(60, 80]"
568,568,0,3,1,32.973597359735976,0,0,7.2292,C,Third,0,1,Unknown,Cherbourg,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
569,569,1,3,1,32.0,0,0,7.8542,S,Third,0,1,Unknown,Southampton,yes,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
570,570,1,2,1,62.0,0,0,10.5,S,Second,0,1,Unknown,Southampton,yes,1,"(60, 80]",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
571,571,1,1,0,53.0,2,0,51.4792,S,First,1,0,C,Southampton,yes,0,"(45, 60]",1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
572,572,1,1,1,36.0,0,0,26.3875,S,First,0,1,E,Southampton,yes,1,"(35, 45]",0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
573,573,1,3,0,31.08421052631579,0,0,7.75,Q,Third,1,0,Unknown,Queenstown,yes,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
574,574,0,3,1,16.0,0,0,8.05,S,Third,0,1,Unknown,Southampton,no,1,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
575,575,0,3,1,19.0,0,0,14.5,S,Third,0,1,Unknown,Southampton,no,1,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
576,576,1,2,0,34.0,0,0,13.0,S,Second,1,0,Unknown,Southampton,yes,1,"(25, 35]",1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
577,577,1,1,0,39.0,1,0,55.9,S,First,1,0,E,Southampton,yes,0,"(35, 45]",1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
578,578,0,3,0,33.355555555555554,1,0,14.4583,C,Third,1,0,Unknown,Cherbourg,no,0,"(25, 35]",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
579,579,1,3,1,32.0,0,0,7.925,S,Third,0,1,Unknown,Southampton,yes,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
580,580,1,2,0,25.0,1,1,30.0,S,Second,1,0,Unknown,Southampton,yes,0,"(15, 25]",1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
581,581,1,1,0,39.0,1,1,110.8833,C,First,1,0,C,Cherbourg,yes,0,"(35, 45]",1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
582,582,0,2,1,54.0,0,0,26.0,S,Second,0,1,Unknown,Southampton,no,1,"(45, 60]",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
583,583,0,1,1,36.0,0,0,40.125,C,First,0,1,A,Cherbourg,no,1,"(35, 45]",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
584,584,0,3,1,32.973597359735976,0,0,8.7125,C,Third,0,1,Unknown,Cherbourg,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
585,585,1,1,0,18.0,0,2,79.65,S,First,1,0,E,Southampton,yes,0,"(15, 25]",1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
586,586,0,2,1,47.0,0,0,15.0,S,Second,0,1,Unknown,Southampton,no,1,"(45, 60]",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
587,587,1,1,1,60.0,1,1,79.2,C,First,0,1,B,Cherbourg,yes,0,"(45, 60]",0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
588,588,0,3,1,22.0,0,0,8.05,S,Third,0,1,Unknown,Southampton,no,1,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
589,589,0,3,1,32.973597359735976,0,0,8.05,S,Third,0,1,Unknown,Southampton,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
590,590,0,3,1,35.0,0,0,7.125,S,Third,0,1,Unknown,Southampton,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
591,591,1,1,0,52.0,1,0,78.2667,C,First,1,0,D,Cherbourg,yes,0,"(45, 60]",1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
592,592,0,3,1,47.0,0,0,7.25,S,Third,0,1,Unknown,Southampton,no,1,"(45, 60]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
593,593,0,3,0,26.83333333333333,0,2,7.75,Q,Third,1,0,Unknown,Queenstown,no,0,"(25, 35]",0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
594,594,0,2,1,37.0,1,0,26.0,S,Second,0,1,Unknown,Southampton,no,0,"(35, 45]",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
595,595,0,3,1,36.0,1,1,24.15,S,Third,0,1,Unknown,Southampton,no,0,"(35, 45]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
596,596,1,2,0,31.08421052631579,0,0,33.0,S,Second,1,0,Unknown,Southampton,yes,1,"(25, 35]",1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
597,597,0,3,1,49.0,0,0,0.0,S,Third,0,1,Unknown,Southampton,no,1,"(45, 60]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
598,598,0,3,1,32.973597359735976,0,0,7.225,C,Third,0,1,Unknown,Cherbourg,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
599,599,1,1,1,49.0,1,0,56.9292,C,First,0,1,A,Cherbourg,yes,0,"(45, 60]",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
600,600,1,2,0,24.0,2,1,27.0,S,Second,1,0,Unknown,Southampton,yes,0,"(15, 25]",1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
601,601,0,3,1,32.973597359735976,0,0,7.8958,S,Third,0,1,Unknown,Southampton,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
602,602,0,1,1,32.973597359735976,0,0,42.4,S,First,0,1,Unknown,Southampton,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
603,603,0,3,1,44.0,0,0,8.05,S,Third,0,1,Unknown,Southampton,no,1,"(35, 45]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
604,604,1,1,1,35.0,0,0,26.55,C,First,0,1,Unknown,Cherbourg,yes,1,"(25, 35]",0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
605,605,0,3,1,36.0,1,0,15.55,S,Third,0,1,Unknown,Southampton,no,0,"(35, 45]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
606,606,0,3,1,30.0,0,0,7.8958,S,Third,0,1,Unknown,Southampton,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
607,607,1,1,1,27.0,0,0,30.5,S,First,0,1,Unknown,Southampton,yes,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
608,608,1,2,0,22.0,1,2,41.5792,C,Second,1,0,Unknown,Cherbourg,yes,0,"(15, 25]",1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
609,609,1,1,0,40.0,0,0,153.4625,S,First,1,0,C,Southampton,yes,1,"(35, 45]",1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
610,610,0,3,0,39.0,1,5,31.275,S,Third,1,0,Unknown,Southampton,no,0,"(35, 45]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
611,611,0,3,1,32.973597359735976,0,0,7.05,S,Third,0,1,Unknown,Southampton,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
612,612,1,3,0,33.355555555555554,1,0,15.5,Q,Third,1,0,Unknown,Queenstown,yes,0,"(25, 35]",0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
613,613,0,3,1,32.973597359735976,0,0,7.75,Q,Third,0,1,Unknown,Queenstown,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
614,614,0,3,1,35.0,0,0,8.05,S,Third,0,1,Unknown,Southampton,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
615,615,1,2,0,24.0,1,2,65.0,S,Second,1,0,Unknown,Southampton,yes,0,"(15, 25]",1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
616,616,0,3,1,34.0,1,1,14.4,S,Third,0,1,Unknown,Southampton,no,0,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
617,617,0,3,0,26.0,1,0,16.1,S,Third,1,0,Unknown,Southampton,no,0,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
618,618,1,2,0,4.0,2,1,39.0,S,Second,3,0,F,Southampton,yes,0,"(0, 15]",1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
619,619,0,2,1,26.0,0,0,10.5,S,Second,0,1,Unknown,Southampton,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
620,620,0,3,1,27.0,1,0,14.4542,C,Third,0,1,Unknown,Cherbourg,no,0,"(25, 35]",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
621,621,1,1,1,42.0,1,0,52.5542,S,First,0,1,D,Southampton,yes,0,"(35, 45]",0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
622,622,1,3,1,20.0,1,1,15.7417,C,Third,0,1,Unknown,Cherbourg,yes,0,"(15, 25]",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
623,623,0,3,1,21.0,0,0,7.8542,S,Third,0,1,Unknown,Southampton,no,1,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
624,624,0,3,1,21.0,0,0,16.1,S,Third,0,1,Unknown,Southampton,no,1,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
625,625,0,1,1,61.0,0,0,32.3208,S,First,0,1,D,Southampton,no,1,"(60, 80]",0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
626,626,0,2,1,57.0,0,0,12.35,Q,Second,0,1,Unknown,Queenstown,no,1,"(45, 60]",0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
627,627,1,1,0,21.0,0,0,77.9583,S,First,1,0,D,Southampton,yes,1,"(15, 25]",1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
628,628,0,3,1,26.0,0,0,7.8958,S,Third,0,1,Unknown,Southampton,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
629,629,0,3,1,32.973597359735976,0,0,7.7333,Q,Third,0,1,Unknown,Queenstown,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
630,630,1,1,1,80.0,0,0,30.0,S,First,0,1,A,Southampton,yes,1,"(60, 80]",0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
631,631,0,3,1,51.0,0,0,7.0542,S,Third,0,1,Unknown,Southampton,no,1,"(45, 60]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0
632,632,1,1,1,32.0,0,0,30.5,C,First,0,1,B,Cherbourg,yes,1,"(25, 35]",0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
633,633,0,1,1,32.973597359735976,0,0,0.0,S,First,0,1,Unknown,Southampton,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
634,634,0,3,0,9.0,3,2,27.9,S,Third,3,0,Unknown,Southampton,no,0,"(0, 15]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
635,635,1,2,0,28.0,0,0,13.0,S,Second,1,0,Unknown,Southampton,yes,1,"(25, 35]",1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
636,636,0,3,1,32.0,0,0,7.925,S,Third,0,1,Unknown,Southampton,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
637,637,0,2,1,31.0,1,1,26.25,S,Second,0,1,Unknown,Southampton,no,0,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
638,638,0,3,0,41.0,0,5,39.6875,S,Third,1,0,Unknown,Southampton,no,0,"(35, 45]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
639,639,0,3,1,32.70192307692308,1,0,16.1,S,Third,0,1,Unknown,Southampton,no,0,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
640,640,0,3,1,20.0,0,0,7.8542,S,Third,0,1,Unknown,Southampton,no,1,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
641,641,1,1,0,24.0,0,0,69.3,C,First,1,0,B,Cherbourg,yes,1,"(15, 25]",1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
642,642,0,3,0,2.0,3,2,27.9,S,Third,3,0,Unknown,Southampton,no,0,"(0, 15]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
643,643,1,3,1,32.973597359735976,0,0,56.4958,S,Third,0,1,Unknown,Southampton,yes,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
644,644,1,3,0,0.75,2,1,19.2583,C,Third,3,0,Unknown,Cherbourg,yes,0,"(0, 15]",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
645,645,1,1,1,48.0,1,0,76.7292,C,First,0,1,D,Cherbourg,yes,0,"(45, 60]",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
646,646,0,3,1,19.0,0,0,7.8958,S,Third,0,1,Unknown,Southampton,no,1,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
647,647,1,1,1,56.0,0,0,35.5,C,First,0,1,A,Cherbourg,yes,1,"(45, 60]",0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
648,648,0,3,1,32.973597359735976,0,0,7.55,S,Third,0,1,Unknown,Southampton,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
649,649,1,3,0,23.0,0,0,7.55,S,Third,1,0,Unknown,Southampton,yes,1,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
650,650,0,3,1,32.973597359735976,0,0,7.8958,S,Third,0,1,Unknown,Southampton,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
651,651,1,2,0,18.0,0,1,23.0,S,Second,1,0,Unknown,Southampton,yes,0,"(15, 25]",1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
652,652,0,3,1,21.0,0,0,8.4333,S,Third,0,1,Unknown,Southampton,no,1,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
653,653,1,3,0,31.08421052631579,0,0,7.8292,Q,Third,1,0,Unknown,Queenstown,yes,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
654,654,0,3,0,18.0,0,0,6.75,Q,Third,1,0,Unknown,Queenstown,no,1,"(15, 25]",0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
655,655,0,2,1,24.0,2,0,73.5,S,Second,0,1,Unknown,Southampton,no,0,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
656,656,0,3,1,32.973597359735976,0,0,7.8958,S,Third,0,1,Unknown,Southampton,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
657,657,0,3,0,32.0,1,1,15.5,Q,Third,1,0,Unknown,Queenstown,no,0,"(25, 35]",0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
658,658,0,2,1,23.0,0,0,13.0,S,Second,0,1,Unknown,Southampton,no,1,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
659,659,0,1,1,58.0,0,2,113.275,C,First,0,1,D,Cherbourg,no,0,"(45, 60]",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
660,660,1,1,1,50.0,2,0,133.65,S,First,0,1,Unknown,Southampton,yes,0,"(45, 60]",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
661,661,0,3,1,40.0,0,0,7.225,C,Third,0,1,Unknown,Cherbourg,no,1,"(35, 45]",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
662,662,0,1,1,47.0,0,0,25.5875,S,First,0,1,E,Southampton,no,1,"(45, 60]",0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
663,663,0,3,1,36.0,0,0,7.4958,S,Third,0,1,Unknown,Southampton,no,1,"(35, 45]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
664,664,1,3,1,20.0,1,0,7.925,S,Third,0,1,Unknown,Southampton,yes,0,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
665,665,0,2,1,32.0,2,0,73.5,S,Second,0,1,Unknown,Southampton,no,0,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
666,666,0,2,1,25.0,0,0,13.0,S,Second,0,1,Unknown,Southampton,no,1,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
667,667,0,3,1,32.973597359735976,0,0,7.775,S,Third,0,1,Unknown,Southampton,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
668,668,0,3,1,43.0,0,0,8.05,S,Third,0,1,Unknown,Southampton,no,1,"(35, 45]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
669,669,1,1,0,33.355555555555554,1,0,52.0,S,First,1,0,C,Southampton,yes,0,"(25, 35]",1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
670,670,1,2,0,40.0,1,1,39.0,S,Second,1,0,Unknown,Southampton,yes,0,"(35, 45]",1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
671,671,0,1,1,31.0,1,0,52.0,S,First,0,1,B,Southampton,no,0,"(25, 35]",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
672,672,0,2,1,70.0,0,0,10.5,S,Second,0,1,Unknown,Southampton,no,1,"(60, 80]",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
673,673,1,2,1,31.0,0,0,13.0,S,Second,0,1,Unknown,Southampton,yes,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
674,674,0,2,1,32.973597359735976,0,0,0.0,S,Second,0,1,Unknown,Southampton,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
675,675,0,3,1,18.0,0,0,7.775,S,Third,0,1,Unknown,Southampton,no,1,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
676,676,0,3,1,24.5,0,0,8.05,S,Third,0,1,Unknown,Southampton,no,1,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
677,677,1,3,0,18.0,0,0,9.8417,S,Third,1,0,Unknown,Southampton,yes,1,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
678,678,0,3,0,43.0,1,6,46.9,S,Third,1,0,Unknown,Southampton,no,0,"(35, 45]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
679,679,1,1,1,36.0,0,1,512.3292,C,First,0,1,B,Cherbourg,yes,0,"(35, 45]",0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
680,680,0,3,0,31.08421052631579,0,0,8.1375,Q,Third,1,0,Unknown,Queenstown,no,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
681,681,1,1,1,27.0,0,0,76.7292,C,First,0,1,D,Cherbourg,yes,1,"(25, 35]",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
682,682,0,3,1,20.0,0,0,9.225,S,Third,0,1,Unknown,Southampton,no,1,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
683,683,0,3,1,14.0,5,2,46.9,S,Third,3,0,Unknown,Southampton,no,0,"(0, 15]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
684,684,0,2,1,60.0,1,1,39.0,S,Second,0,1,Unknown,Southampton,no,0,"(45, 60]",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
685,685,0,2,1,25.0,1,2,41.5792,C,Second,0,1,Unknown,Cherbourg,no,0,"(15, 25]",0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
686,686,0,3,1,14.0,4,1,39.6875,S,Third,3,0,Unknown,Southampton,no,0,"(0, 15]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
687,687,0,3,1,19.0,0,0,10.1708,S,Third,0,1,Unknown,Southampton,no,1,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
688,688,0,3,1,18.0,0,0,7.7958,S,Third,0,1,Unknown,Southampton,no,1,"(15, 25]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
689,689,1,1,0,15.0,0,1,211.3375,S,First,3,0,B,Southampton,yes,0,"(0, 15]",1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
690,690,1,1,1,31.0,1,0,57.0,S,First,0,1,B,Southampton,yes,0,"(25, 35]",0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
691,691,1,3,0,4.0,0,1,13.4167,C,Third,3,0,Unknown,Cherbourg,yes,0,"(0, 15]",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
692,692,1,3,1,32.973597359735976,0,0,56.4958,S,Third,0,1,Unknown,Southampton,yes,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
693,693,0,3,1,25.0,0,0,7.225,C,Third,0,1,Unknown,Cherbourg,no,1,"(15, 25]",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
694,694,0,1,1,60.0,0,0,26.55,S,First,0,1,Unknown,Southampton,no,1,"(45, 60]",0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
695,695,0,2,1,52.0,0,0,13.5,S,Second,0,1,Unknown,Southampton,no,1,"(45, 60]",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
696,696,0,3,1,44.0,0,0,8.05,S,Third,0,1,Unknown,Southampton,no,1,"(35, 45]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
697,697,1,3,0,31.08421052631579,0,0,7.7333,Q,Third,1,0,Unknown,Queenstown,yes,1,"(25, 35]",0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
698,698,0,1,1,49.0,1,1,110.8833,C,First,0,1,C,Cherbourg,no,0,"(45, 60]",0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
699,699,0,3,1,42.0,0,0,7.65,S,Third,0,1,F,Southampton,no,1,"(35, 45]",0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
700,700,1,1,0,18.0,1,0,227.525,C,First,1,0,C,Cherbourg,yes,0,"(15, 25]",1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
701,701,1,1,1,35.0,0,0,26.2875,S,First,0,1,E,Southampton,yes,1,"(25, 35]",0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
702,702,0,3,0,18.0,0,1,14.4542,C,Third,1,0,Unknown,Cherbourg,no,0,"(15, 25]",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
703,703,0,3,1,25.0,0,0,7.7417,Q,Third,0,1,Unknown,Queenstown,no,1,"(15, 25]",0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
704,704,0,3,1,26.0,1,0,7.8542,S,Third,0,1,Unknown,Southampton,no,0,"(25, 35]",0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
705,705,0,2,1,39.0,0,0,26.0,S,Second,0,1,Unknown,Southampton,no,1,"(35, 45]",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
706,706,1,2,0,45.0,0,0,13.5,S,Second,1,0,Unknown,Southampton,yes,1,"(35, 45]",1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
707,707,1,1,1,42.0,0,0,26.2875,S,First,0,1,E,Southampton,yes,1,"(35, 45]",0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
708,708,1,1,0,22.0,0,0,151.55,S,First,1,0,Unknown,Southampton,yes,1,"(15, 25]",1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
709,709,1,3,1,36.0,1,1,15.2458,C,Third,0,1,Unknown,Cherbourg,yes,0,"(35, 45]",0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
710,710,1,1,0,24.0,0,0,49.5042,C,First,1,0,C,Cherbourg,yes,1,"(15, 25]",1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
